Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Weather_Temperature_Avg,Weather_Precipitation_Avg,Weather_Wind_Speed_Avg,Month,Season,Attraction_Score,Tourist_Saturation_Level,Holiday
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-09,17280.0,12.891,0.26,22.702,June,Summer,0.577,0.065,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-10,23102.0,12.683,0.283,21.759,June,Summer,0.565,0.091,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-11,21899.0,13.096,0.165,26.046,June,Summer,0.611,0.085,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-12,13135.0,13.103,0.113,32.901,June,Summer,0.621,0.046,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-13,12627.0,13.2,0.013,28.373,June,Summer,0.646,0.044,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-14,17277.0,13.375,0.067,19.949,June,Summer,0.588,0.065,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-15,18793.0,12.949,0.073,13.677,June,Summer,0.646,0.071,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-16,20231.0,12.526,0.173,10.084,June,Summer,0.592,0.078,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-17,24936.0,12.976,0.446,9.941,June,Summer,0.615,0.099,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-18,24585.0,12.563,0.287,13.364,June,Summer,0.569,0.097,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-19,15203.0,10.118,0.004,17.964,June,Summer,0.587,0.055,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-20,14338.0,8.157,0.0,15.661,June,Summer,0.561,0.051,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-21,18071.0,7.833,0.0,9.422,June,Summer,0.609,0.068,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-22,20314.0,9.794,0.015,10.651,June,Summer,0.585,0.078,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-23,29430.0,11.569,0.358,14.719,June,Summer,0.616,0.119,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-24,22520.0,12.016,0.35,12.671,June,Summer,0.568,0.088,1
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-25,26459.0,11.686,0.021,10.205,June,Summer,0.626,0.106,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-26,15511.0,10.582,0.015,9.728,June,Summer,0.603,0.057,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-27,14830.0,11.104,0.042,8.549,June,Summer,0.606,0.054,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-28,16871.0,11.865,0.179,15.154,June,Summer,0.587,0.063,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-29,15644.0,12.566,0.146,21.997,June,Summer,0.586,0.057,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-06-30,18780.0,12.513,0.046,17.026,June,Summer,0.606,0.071,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-01,24191.0,11.046,0.05,10.424,July,Summer,0.551,0.096,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-02,25909.0,10.897,0.013,10.284,July,Summer,0.583,0.103,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-03,15914.0,11.346,0.006,9.664,July,Summer,0.609,0.058,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-04,15435.0,12.519,0.683,13.933,July,Summer,0.554,0.056,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-05,13744.0,13.359,0.677,16.946,July,Summer,0.566,0.049,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-06,18456.0,13.632,0.896,21.19,July,Summer,0.559,0.07,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-07,18678.0,14.766,1.075,26.617,July,Summer,0.627,0.071,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-08,22263.0,14.65,0.183,21.658,July,Summer,0.619,0.087,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-09,26148.0,13.683,0.044,13.96,July,Summer,0.592,0.105,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-10,15975.0,14.2,1.035,20.797,July,Summer,0.629,0.059,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-11,15197.0,14.495,1.004,29.315,July,Summer,0.551,0.055,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-12,17309.0,13.087,0.077,20.442,July,Summer,0.592,0.065,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-13,19865.0,11.782,0.631,14.525,July,Summer,0.585,0.076,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-14,19367.0,11.106,0.588,13.1,July,Summer,0.586,0.074,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-15,27017.0,10.229,0.038,11.022,July,Summer,0.576,0.108,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-16,27062.0,9.599,0.013,9.177,July,Summer,0.614,0.109,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-17,16684.0,10.985,0.004,12.029,July,Summer,0.645,0.062,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-18,17538.0,12.837,0.306,15.236,July,Summer,0.615,0.066,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-19,18821.0,12.006,0.35,16.33,July,Summer,0.624,0.072,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-20,19843.0,10.712,0.071,18.922,July,Summer,0.636,0.076,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-21,22351.0,9.42,0.023,14.895,July,Summer,0.63,0.087,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-22,29722.0,9.873,0.019,15.31,July,Summer,0.649,0.121,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-23,28793.0,11.759,0.385,28.065,July,Summer,0.579,0.116,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-24,12803.0,13.045,1.163,34.483,July,Summer,0.633,0.044,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-25,13415.0,13.362,0.952,32.926,July,Summer,0.602,0.047,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-26,17739.0,12.75,0.265,27.1,July,Summer,0.588,0.067,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-27,18027.0,12.833,0.125,22.199,July,Summer,0.646,0.068,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-28,19087.0,11.809,0.017,17.951,July,Summer,0.591,0.073,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-29,25410.0,11.398,0.065,16.693,July,Summer,0.583,0.101,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-30,28454.0,11.502,0.065,20.752,July,Summer,0.623,0.115,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-07-31,13738.0,10.254,0.002,15.107,July,Summer,0.622,0.049,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-01,16067.0,10.476,0.004,9.993,August,Fall,0.641,0.059,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-02,16904.0,11.701,0.002,7.756,August,Fall,0.581,0.063,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-03,17876.0,11.494,0.0,5.633,August,Fall,0.584,0.067,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-04,21142.0,10.422,0.0,6.482,August,Fall,0.573,0.082,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-05,26348.0,11.537,0.163,11.519,August,Fall,0.573,0.105,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-06,24255.0,12.079,0.465,10.842,August,Fall,0.615,0.096,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-07,12668.0,11.035,0.448,7.38,August,Fall,0.594,0.044,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-08,14999.0,10.813,0.383,7.983,August,Fall,0.581,0.054,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-09,16501.0,9.755,0.252,7.159,August,Fall,0.619,0.061,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-10,17593.0,8.502,0.015,9.104,August,Fall,0.65,0.066,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-11,19547.0,8.901,0.017,13.196,August,Fall,0.559,0.075,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-12,23942.0,9.289,0.027,11.615,August,Fall,0.645,0.095,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-13,24356.0,9.644,0.029,6.275,August,Fall,0.62,0.096,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-14,13701.0,11.825,0.05,11.605,August,Fall,0.637,0.048,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-15,14600.0,13.943,0.167,24.737,August,Fall,0.595,0.053,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-16,17083.0,14.925,0.75,33.612,August,Fall,0.648,0.064,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-17,17632.0,15.345,1.931,33.913,August,Fall,0.576,0.066,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-18,16095.0,15.744,1.49,29.931,August,Fall,0.601,0.059,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-19,23805.0,15.253,0.188,22.591,August,Fall,0.587,0.094,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-20,25466.0,14.203,0.315,14.047,August,Fall,0.614,0.101,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-21,15206.0,12.831,0.354,12.298,August,Fall,0.569,0.055,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-22,15443.0,11.71,0.056,13.036,August,Fall,0.582,0.056,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-23,18951.0,11.609,0.021,11.88,August,Fall,0.622,0.072,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-24,19297.0,12.742,0.352,17.917,August,Fall,0.558,0.074,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-25,18849.0,13.428,0.362,22.363,August,Fall,0.559,0.072,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-26,25898.0,12.376,0.029,16.697,August,Fall,0.643,0.103,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-27,28450.0,11.522,0.0,11.178,August,Fall,0.604,0.115,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-28,17883.0,11.076,0.0,9.838,August,Fall,0.602,0.067,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-29,16870.0,10.322,0.0,10.444,August,Fall,0.634,0.063,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-30,18446.0,10.412,0.0,8.907,August,Fall,0.584,0.07,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-08-31,20081.0,10.781,0.0,7.66,August,Fall,0.59,0.077,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-01,22137.0,10.531,0.0,9.507,Setember,Fall,0.624,0.086,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-02,25142.0,11.596,0.181,14.332,Setember,Fall,0.561,0.1,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-03,23330.0,11.841,0.494,14.978,Setember,Fall,0.554,0.092,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-04,15131.0,11.012,0.946,16.523,Setember,Fall,0.562,0.055,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-05,12737.0,9.501,0.633,14.95,Setember,Fall,0.564,0.044,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-06,19476.0,9.326,0.006,7.012,Setember,Fall,0.64,0.074,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-07,20560.0,10.331,0.008,5.783,Setember,Fall,0.574,0.079,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-08,20601.0,10.426,0.006,7.887,Setember,Fall,0.638,0.08,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-09,29418.0,10.74,0.015,8.122,Setember,Fall,0.597,0.119,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-10,25692.0,12.132,0.183,14.207,Setember,Fall,0.628,0.102,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-11,14697.0,13.77,0.265,24.805,Setember,Fall,0.627,0.053,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-12,14365.0,13.182,0.133,22.913,Setember,Fall,0.597,0.051,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-13,16652.0,11.329,0.046,12.517,Setember,Fall,0.573,0.062,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-14,18824.0,10.379,0.008,10.409,Setember,Fall,0.6,0.072,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-15,20388.0,10.922,0.008,12.461,Setember,Fall,0.599,0.079,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-16,24637.0,10.969,0.004,10.027,Setember,Fall,0.628,0.098,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-17,24376.0,12.233,0.087,12.868,Setember,Fall,0.635,0.097,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-18,14414.0,14.071,0.312,17.302,Setember,Fall,0.586,0.052,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-19,16424.0,14.349,0.762,14.508,Setember,Fall,0.563,0.061,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-20,19976.0,13.481,0.548,10.097,Setember,Fall,0.61,0.077,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-21,20429.0,12.605,0.26,10.013,Setember,Fall,0.554,0.079,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-22,18479.0,12.327,0.323,9.629,Setember,Fall,0.616,0.07,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-23,26492.0,12.867,0.083,10.957,Setember,Fall,0.575,0.106,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-24,25069.0,13.941,0.035,15.253,Setember,Fall,0.553,0.1,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-25,17524.0,13.808,0.087,21.927,Setember,Fall,0.554,0.066,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-26,13395.0,13.559,0.092,24.631,Setember,Fall,0.606,0.047,1
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-27,18514.0,13.991,0.037,19.228,Setember,Fall,0.621,0.07,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-28,20094.0,14.754,0.094,15.004,Setember,Fall,0.552,0.077,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-29,21125.0,15.35,0.642,13.703,Setember,Fall,0.592,0.082,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-09-30,23609.0,15.121,1.317,15.193,Setember,Fall,0.635,0.093,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-01,21780.0,14.654,0.854,16.014,October,Fall,0.642,0.085,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-02,15633.0,13.761,0.123,16.497,October,Fall,0.648,0.057,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-03,17795.0,12.989,0.117,14.247,October,Fall,0.56,0.067,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-04,18886.0,12.073,0.125,20.025,October,Fall,0.554,0.072,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-05,18684.0,10.318,0.042,22.913,October,Fall,0.56,0.071,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-06,21113.0,10.013,0.004,13.232,October,Fall,0.643,0.082,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-07,27198.0,11.531,0.019,11.633,October,Fall,0.585,0.109,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-08,32379.0,12.887,0.027,14.264,October,Fall,0.601,0.133,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-09,26438.0,13.341,0.008,14.049,October,Fall,0.585,0.106,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-10,18030.0,13.83,0.067,10.497,October,Fall,0.554,0.068,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-11,20209.0,14.136,0.083,7.812,October,Fall,0.617,0.078,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-12,20802.0,13.824,0.225,12.106,October,Fall,0.552,0.08,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-13,22027.0,12.851,0.217,15.855,October,Fall,0.645,0.086,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-14,25348.0,12.412,0.015,14.011,October,Fall,0.589,0.101,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-15,27651.0,13.278,0.008,13.931,October,Fall,0.553,0.111,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-16,15320.0,13.991,0.265,13.181,October,Fall,0.575,0.056,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-17,17223.0,13.712,0.271,15.029,October,Fall,0.599,0.064,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-18,17949.0,12.974,0.008,19.19,October,Fall,0.601,0.068,0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2022-10-19,18559.0,13.343,0.027,20.709,October,Fall,0.618,0.07,0
